area,bb_distance,bb_volume,compactness,diameter,distance_to_origin,eccentricity,face_type,filename,label,n_faces,n_vertices,rectangularity,sphericity,surface_area,volume,
0.810311,1.249877,0.204130,8.604465,1.007670,0.017932,0.103535,tri,389.off,FourLeg,18976,9490,0.114547,0.116219,0.810311,0.023382,
0.476448,1.148600,0.135164,12.044394,1.011176,0.072969,0.065571,tri,390.off,FourLeg,18474,9239,0.065924,0.083026,0.476448,0.008911,
0.954334,1.224072,0.184552,4.851452,1.007638,0.071065,0.032833,tri,391.off,FourLeg,34504,17254,0.215660,0.206124,0.954334,0.039800,
0.956345,1.193219,0.189355,4.120706,1.025634,0.065951,0.080810,tri,392.off,FourLeg,17232,8618,0.228788,0.242677,0.956345,0.043322,
0.726646,1.226818,0.157615,7.522650,1.008246,0.063529,0.022296,tri,393.off,FourLeg,19510,9757,0.134733,0.132932,0.726646,0.021236,
1.044847,1.364015,0.261048,7.105515,1.217480,0.038132,0.078631,tri,394.off,FourLeg,18014,9009,0.144323,0.140736,1.044847,0.037675,
0.815741,1.226467,0.175744,6.786097,1.008485,0.081994,0.070373,tri,395.off,FourLeg,22620,11312,0.151326,0.147360,0.815741,0.026595,
0.846413,1.234425,0.156482,6.742647,1.087480,0.092876,0.061340,tri,396.off,FourLeg,11072,5538,0.180206,0.148310,0.846413,0.028199,
0.911665,1.277108,0.200541,6.197156,1.060490,0.112485,0.067281,tri,397.off,FourLeg,14532,7268,0.163956,0.161364,0.911665,0.032880,
0.841506,1.296847,0.195554,5.726177,1.104481,0.030684,0.034949,tri,398.off,FourLeg,11824,5914,0.155118,0.174637,0.841506,0.030334,
0.740006,1.314154,0.229435,6.145139,1.002681,0.088571,0.108064,tri,399.off,FourLeg,31272,15638,0.105245,0.162730,0.740006,0.024147,
0.710180,1.222314,0.184998,6.863782,1.034607,0.090818,0.056008,tri,400.off,FourLeg,29608,14806,0.116112,0.145692,0.710180,0.021481,
0.658751,1.405094,0.285533,42.308350,1.296734,0.316331,0.071351,tri,41.off,Glasses,14028,7016,0.027070,0.023636,0.658751,0.007729,
0.333490,1.264878,0.173955,24.958738,1.094060,0.299906,0.048725,tri,42.off,Glasses,33296,16650,0.020838,0.040066,0.333490,0.003625,
0.257737,1.247316,0.132857,28.397007,1.053380,0.302946,0.026226,tri,43.off,Glasses,27296,13650,0.017379,0.035215,0.257737,0.002309,
0.593591,1.351468,0.240297,45.749737,1.132820,0.290480,0.043757,tri,44.off,Glasses,12572,6288,0.026458,0.021858,0.593591,0.006358,
0.495568,1.359620,0.231632,24.709455,1.127729,0.325805,0.038524,tri,45.off,Glasses,10794,5399,0.028490,0.040470,0.495568,0.006599,
0.184090,1.040057,0.036834,15.349956,1.002272,0.049895,0.022316,tri,46.off,Glasses,19136,9570,0.051465,0.065147,0.184090,0.001896,
0.157460,1.011898,0.008793,14.547848,1.000015,0.011133,0.003910,tri,47.off,Glasses,16208,8106,0.175176,0.068739,0.157460,0.001540,
0.419768,1.267140,0.179569,34.374470,1.095793,0.242864,0.039286,tri,48.off,Glasses,10348,5176,0.024291,0.029091,0.419768,0.004362,
0.266199,1.102883,0.078320,23.058792,1.000308,0.103999,0.026294,tri,49.off,Glasses,24880,12440,0.034340,0.043367,0.266199,0.002689,
0.714921,1.413724,0.290374,35.429565,1.306555,0.298236,0.070883,tri,50.off,Glasses,14836,7420,0.032887,0.028225,0.714921,0.009549,
0.252039,1.145742,0.094449,19.714220,1.000734,0.161550,0.038091,tri,51.off,Glasses,22848,11426,0.028372,0.050725,0.252039,0.002680,
0.125231,1.034205,0.028566,13.063306,1.000714,0.067458,0.022754,tri,52.off,Glasses,12416,6210,0.040361,0.076550,0.125231,0.001153,
0.195604,1.060643,0.051080,18.920877,1.001474,0.071241,0.021133,tri,53.off,Glasses,19952,9978,0.036611,0.052852,0.195604,0.001870,
0.684696,1.409534,0.285060,34.839512,1.300805,0.305037,0.070627,tri,54.off,Glasses,14810,7407,0.031663,0.028703,0.684696,0.009026,
0.252309,1.152320,0.097376,19.407173,1.002336,0.175219,0.037000,tri,55.off,Glasses,22784,11394,0.027780,0.051527,0.252309,0.002705,
0.846039,1.444320,0.308939,51.605907,1.158571,0.263121,0.063575,tri,56.off,Glasses,17538,8771,0.032971,0.019378,0.846039,0.010186,
0.691257,1.412522,0.287786,34.860977,1.306056,0.306017,0.070800,tri,57.off,Glasses,14822,7413,0.031805,0.028685,0.691257,0.009153,
0.142403,1.016690,0.015537,16.767420,1.000000,0.015975,0.007778,tri,58.off,Glasses,14840,7422,0.079426,0.059639,0.142403,0.001234,
0.252851,1.082933,0.060017,16.293243,1.000053,0.084484,0.029680,tri,59.off,Glasses,23144,11574,0.049350,0.061375,0.252851,0.002962,
0.186266,1.047656,0.037855,14.866752,1.001671,0.058380,0.022428,tri,60.off,Glasses,18984,9494,0.051789,0.067264,0.186266,0.001960,
0.767851,1.151700,0.121913,7.321342,1.002673,0.062943,0.045773,tri,181.off,Hand,14480,7242,0.191798,0.136587,0.767851,0.023383,
1.065324,1.196263,0.194534,5.943983,1.003411,0.042543,0.098089,tri,182.off,Hand,20562,10283,0.218003,0.168237,1.065324,0.042409,
1.471837,1.358402,0.274303,6.283374,1.005439,0.081645,0.072198,tri,183.off,Hand,22822,11413,0.244195,0.159150,1.471837,0.066983,
1.053369,1.186311,0.183179,7.527963,1.006981,0.043604,0.081856,tri,184.off,Hand,37464,18734,0.202269,0.132838,1.053369,0.037051,
0.890688,1.181478,0.125194,6.929767,1.000528,0.076898,0.019688,tri,185.off,Hand,19896,9950,0.239839,0.144305,0.890688,0.030026,
0.937577,1.197370,0.167344,5.712474,1.006810,0.064095,0.065109,tri,186.off,Hand,13210,6607,0.213433,0.175056,0.937577,0.035717,
0.802665,1.152781,0.125043,6.815680,1.002365,0.058922,0.048266,tri,187.off,Hand,15256,7628,0.207139,0.146721,0.802665,0.025901,
1.047437,1.352754,0.406720,11.034069,1.022449,0.153582,0.191056,tri,188.off,Hand,17202,8603,0.074611,0.090628,1.047437,0.030346,
1.613674,1.515457,0.626274,11.636937,1.104512,0.158889,0.478733,tri,189.off,Hand,28164,14084,0.090222,0.085933,1.613674,0.056504,
0.890554,1.258367,0.219092,12.433609,1.010558,0.106050,0.064727,tri,190.off,Hand,14996,7500,0.102292,0.080427,0.890554,0.022411,
1.365677,1.300891,0.343122,6.066634,1.025619,0.034205,0.227141,tri,191.off,Hand,27528,13766,0.177572,0.164836,1.365677,0.060929,
0.880506,1.224205,0.087524,12.367835,1.004025,0.058442,0.017911,tri,192.off,Hand,13978,6991,0.252406,0.080855,0.880506,0.022092,
0.905059,1.171546,0.184575,11.715957,1.015653,0.107794,0.157855,tri,193.off,Hand,14624,7314,0.128153,0.085354,0.905059,0.023654,
0.907346,1.168224,0.175600,12.408484,1.003401,0.103601,0.088339,tri,194.off,Hand,16938,8471,0.131386,0.080590,0.907346,0.023071,
0.919197,1.133473,0.137742,11.517147,1.008867,0.075253,0.129067,tri,195.off,Hand,17044,8524,0.177276,0.086827,0.919197,0.024418,
0.910715,1.286568,0.264952,11.881821,1.009091,0.135887,0.152974,tri,196.off,Hand,14220,7112,0.089483,0.084162,0.910715,0.023709,
0.900320,1.188027,0.205100,12.194802,1.002033,0.110493,0.177536,tri,197.off,Hand,15102,7553,0.112154,0.082002,0.900320,0.023003,
0.636574,1.090147,0.090795,6.162305,1.002270,0.042495,0.038889,tri,198.off,Hand,19124,9564,0.211890,0.162277,0.636574,0.019239,
1.023715,1.133093,0.135137,5.476136,1.020755,0.015094,0.077723,tri,199.off,Hand,17290,8647,0.307986,0.182611,1.023715,0.041620,
0.873092,1.266491,0.163363,6.293992,1.022180,0.057967,0.041250,tri,200.off,Hand,12104,6054,0.187174,0.158882,0.873092,0.030577,
0.538928,1.089978,0.064280,13.550344,1.004350,0.019345,0.016578,tri,1.off,Human,37632,18818,0.157224,0.073799,0.538928,0.010106,
0.541653,1.157627,0.103645,12.005413,1.008549,0.025121,0.016067,tri,10.off,Human,19012,9508,0.104381,0.083296,0.541653,0.010818,
0.695665,1.402761,0.197467,9.843115,1.005398,0.025574,0.024643,tri,11.off,Human,21994,10999,0.088067,0.101594,0.695665,0.017390,
0.663335,1.386986,0.191259,8.625678,1.006227,0.025743,0.025084,tri,12.off,Human,11224,5614,0.090439,0.115933,0.663335,0.017297,
0.722119,1.150936,0.121918,6.352805,1.006969,0.024376,0.041844,tri,13.off,Human,27402,13703,0.187775,0.157411,0.722119,0.022893,
0.638914,1.479273,0.593979,11.561245,1.047639,0.055954,0.261711,tri,14.off,Human,11378,5691,0.023777,0.086496,0.638914,0.014123,
0.754867,1.147768,0.158678,11.824330,1.003875,0.026074,0.097095,tri,15.off,Human,11258,5631,0.113025,0.084571,0.754867,0.017935,
0.660012,1.095259,0.098222,9.475813,1.006199,0.020091,0.065652,tri,16.off,Human,30450,15223,0.166757,0.105532,0.660012,0.016379,
0.661944,1.198328,0.192120,11.351987,1.058341,0.040367,0.062879,tri,17.off,Human,31816,15910,0.078234,0.088090,0.661944,0.015030,
0.901109,1.155419,0.167373,5.556910,1.007636,0.034662,0.110452,tri,18.off,Human,30766,15385,0.203862,0.179956,0.901109,0.034121,
0.566513,1.162832,0.108559,10.901234,1.004184,0.020046,0.019520,tri,19.off,Human,30950,15477,0.111863,0.091733,0.566513,0.012144,
0.620546,1.159855,0.106062,8.833856,1.009188,0.025601,0.027110,tri,2.off,Human,20096,10050,0.145815,0.113201,0.620546,0.015465,
0.577988,1.167952,0.108591,12.274005,1.008042,0.024254,0.016780,tri,20.off,Human,31396,15700,0.108609,0.081473,0.577988,0.011794,
0.594990,1.157503,0.165329,10.874282,1.017292,0.054987,0.066585,tri,3.off,Human,11278,5641,0.079157,0.091960,0.594990,0.013087,
0.630736,1.187112,0.160782,10.942820,1.040943,0.036038,0.058362,tri,4.off,Human,11348,5676,0.088561,0.091384,0.630736,0.014239,
0.695265,1.190413,0.126937,7.875384,1.005295,0.024386,0.031465,tri,5.off,Human,30308,15154,0.153030,0.126978,0.695265,0.019425,
0.655113,1.064305,0.064470,10.653431,1.010201,0.042803,0.026571,tri,6.off,Human,20192,10098,0.236946,0.093866,0.655113,0.015276,
0.604194,1.065012,0.060957,9.657049,1.004814,0.029223,0.026223,tri,7.off,Human,16878,8441,0.233127,0.103551,0.604194,0.014211,
0.488594,1.144915,0.110620,13.003437,1.002205,0.042247,0.033982,tri,8.off,Human,22026,11015,0.080507,0.076903,0.488594,0.008906,
0.460864,1.133832,0.103865,11.555681,1.002511,0.043674,0.033761,tri,9.off,Human,21096,10550,0.083323,0.086538,0.460864,0.008654,
3.555398,1.575601,0.741216,2.201703,1.265279,0.066082,0.688918,tri,321.off,Mech,29986,14995,0.573168,0.454194,3.555398,0.424841,
3.633526,1.605053,0.788097,2.176586,1.281084,0.069905,0.686947,tri,322.off,Mech,29978,14991,0.560143,0.459435,3.633526,0.441447,
3.611056,1.720929,0.980795,2.148196,1.279418,0.070651,0.685357,tri,323.off,Mech,29978,14991,0.448859,0.465507,3.611056,0.440239,
2.421958,1.598797,0.749950,2.310085,1.065800,0.012852,0.539146,tri,324.off,Mech,29620,14812,0.310941,0.432885,2.421958,0.233190,
3.015295,1.577298,0.743919,2.413813,1.176593,0.094066,0.630736,tri,325.off,Mech,29994,14999,0.425982,0.414282,3.015295,0.316896,
3.304530,1.561160,0.666552,2.033372,1.234586,0.066398,0.464337,tri,326.off,Mech,29986,14995,0.594287,0.491794,3.304530,0.396123,
2.292109,1.512680,0.551580,2.376893,1.108549,0.054658,0.435323,tri,327.off,Mech,29870,14937,0.383719,0.420717,2.292109,0.211652,
3.592493,1.508794,0.638229,2.102590,1.278262,0.071071,0.704523,tri,328.off,Mech,29984,14994,0.691853,0.475604,3.592493,0.441561,
3.556726,1.658957,0.876066,2.168101,1.267121,0.067036,0.697341,tri,329.off,Mech,29994,14999,0.488959,0.461233,3.556726,0.428361,
3.531388,1.723533,0.985177,2.182269,1.261730,0.068041,0.696830,tri,330.off,Mech,29996,15000,0.428769,0.458239,3.531388,0.422414,
3.193531,1.595431,0.772649,3.084485,1.211536,0.088556,0.588028,tri,331.off,Mech,29996,15000,0.395464,0.324203,3.193531,0.305555,
2.967155,1.563390,0.722036,2.146892,1.192046,0.087301,0.581882,tri,332.off,Mech,29990,14997,0.454277,0.465790,2.967155,0.328004,
3.094719,1.387212,0.461438,3.137876,1.189861,0.084270,0.585282,tri,333.off,Mech,29880,14942,0.626289,0.318687,3.094719,0.288993,
4.092412,1.568717,0.679505,2.397530,1.450593,0.027641,0.478573,tri,334.off,Mech,29990,14997,0.739892,0.417096,4.092412,0.502760,
3.555382,1.575505,0.741066,2.201678,1.265278,0.066082,0.688918,tri,335.off,Mech,29986,14995,0.573284,0.454199,3.555382,0.424841,
1.874367,1.493711,0.615539,2.011174,1.060471,0.156751,0.651317,tri,336.off,Mech,31006,15505,0.276424,0.497222,1.874367,0.170150,
2.779942,1.529657,0.595454,1.737229,1.089515,0.022273,0.414464,tri,337.off,Mech,23062,11533,0.555329,0.575629,2.779942,0.330673,
2.655756,1.626711,0.822796,1.929840,1.106227,0.032999,0.697122,tri,338.off,Mech,38802,19403,0.356044,0.518178,2.655756,0.292951,
3.193538,1.595361,0.772536,3.084565,1.211535,0.088555,0.588028,tri,339.off,Mech,29996,15000,0.395518,0.324195,3.193538,0.305552,
4.092508,1.568721,0.679512,2.397505,1.450611,0.027641,0.478574,tri,340.off,Mech,29990,14997,0.739914,0.417100,4.092508,0.502780,
0.589739,1.238796,0.197450,10.597713,1.012132,0.058379,0.148773,tri,121.off,Octopus,11888,5944,0.066252,0.094360,0.589739,0.013081,
0.715444,1.349963,0.301009,13.066652,1.055161,0.048846,0.144445,tri,122.off,Octopus,14498,7251,0.052297,0.076531,0.715444,0.015742,
1.441573,1.598465,0.768902,7.239658,1.037517,0.092973,0.610324,tri,123.off,Octopus,30982,15493,0.078668,0.138128,1.441573,0.060488,
0.229526,1.315479,0.333433,12.360982,1.080422,0.090349,0.199249,tri,124.off,Octopus,24792,12398,0.008820,0.080900,0.229526,0.002941,
0.806186,1.528080,0.632781,6.571220,1.037833,0.059466,0.354905,tri,125.off,Octopus,10728,5366,0.041961,0.152179,0.806186,0.026552,
0.536932,1.419417,0.411488,22.176701,1.040363,0.017883,0.157216,tri,126.off,Octopus,12646,6325,0.019092,0.045092,0.536932,0.007856,
1.140349,1.485663,0.498818,11.241642,1.053661,0.101017,0.304647,tri,127.off,Octopus,23808,11906,0.068466,0.088955,1.140349,0.034152,
0.521856,1.279112,0.217204,14.596148,1.002277,0.065907,0.107011,tri,128.off,Octopus,12324,6164,0.042718,0.068511,0.521856,0.009279,
0.712746,1.390129,0.364612,6.468031,1.159813,0.033493,0.146224,tri,129.off,Octopus,12284,6144,0.061018,0.154607,0.712746,0.022248,
0.668923,1.448708,0.406575,7.027373,1.094305,0.042481,0.188363,tri,130.off,Octopus,15490,7747,0.047731,0.142301,0.668923,0.019406,
1.271829,1.606554,0.768115,9.371866,1.099941,0.045585,0.276471,tri,131.off,Octopus,22098,11051,0.057356,0.106702,1.271829,0.044056,
0.697462,1.077233,0.079709,5.174467,1.011098,0.066296,0.093197,tri,132.off,Octopus,15620,7812,0.302074,0.193257,0.697462,0.024078,
0.933876,1.382597,0.396460,7.633109,1.000469,0.077230,0.280021,tri,133.off,Octopus,20932,10466,0.077474,0.131008,0.933876,0.030715,
1.116738,1.397554,0.463369,13.265907,1.055093,0.016853,0.455398,tri,134.off,Octopus,21860,10932,0.065751,0.075381,1.116738,0.030467,
1.603527,1.527145,0.665918,18.801876,1.056603,0.037749,0.673792,tri,135.off,Octopus,30398,15201,0.066125,0.053186,1.603527,0.044034,
0.979307,1.400463,0.449032,7.271704,1.002498,0.036312,0.376694,tri,136.off,Octopus,28248,14126,0.075259,0.137519,0.979307,0.033794,
0.692325,1.500456,0.549035,7.547925,1.099298,0.152832,0.451889,tri,137.off,Octopus,18244,9124,0.035911,0.132487,0.692325,0.019716,
0.987235,1.408837,0.492192,5.608349,1.170416,0.059839,0.300558,tri,138.off,Octopus,19184,9594,0.079132,0.178306,0.987235,0.038948,
0.641935,1.395177,0.279951,12.991640,1.056948,0.074865,0.082064,tri,139.off,Octopus,16030,8017,0.047929,0.076973,0.641935,0.013418,
0.680365,1.438646,0.414253,10.550397,1.030279,0.024942,0.168525,tri,140.off,Octopus,18396,9200,0.039218,0.094783,0.680365,0.016246,
0.505499,1.153813,0.055221,9.995074,1.048743,0.057889,0.015057,tri,201.off,Plier,35880,17942,0.193580,0.100049,0.505499,0.010690,
0.521424,1.180614,0.061038,10.148144,1.072897,0.061482,0.015666,tri,202.off,Plier,35912,17958,0.182082,0.098540,0.521424,0.011114,
0.553618,1.218222,0.070072,10.270247,1.099669,0.056419,0.016890,tri,203.off,Plier,31232,15618,0.172486,0.097369,0.553618,0.012086,
0.436093,1.153952,0.050076,9.877565,1.000082,0.028127,0.011154,tri,204.off,Plier,35240,17622,0.172063,0.101240,0.436093,0.008616,
0.522273,1.143904,0.053325,10.371122,1.073436,0.018284,0.014614,tri,205.off,Plier,35808,17906,0.206670,0.096422,0.522273,0.011021,
0.551217,1.242932,0.070777,10.537967,1.101578,0.049309,0.016316,tri,206.off,Plier,38336,19170,0.167489,0.094895,0.551217,0.011854,
0.560341,1.278180,0.072066,10.802384,1.112350,0.054341,0.017458,tri,207.off,Plier,10400,5202,0.166517,0.092572,0.560341,0.012000,
0.613510,1.347176,0.088216,11.289108,1.165781,0.061216,0.017924,tri,208.off,Plier,12204,6104,0.152451,0.088581,0.613510,0.013449,
0.629788,1.332986,0.091687,11.205093,1.178877,0.047396,0.014699,tri,209.off,Plier,10216,5110,0.153127,0.089245,0.629788,0.014040,
0.566660,1.259279,0.076612,10.663164,1.106953,0.041049,0.014829,tri,210.off,Plier,11012,5508,0.160332,0.093781,0.566660,0.012283,
0.486992,1.196506,0.058767,10.314141,1.039094,0.031241,0.012205,tri,211.off,Plier,34256,17130,0.169319,0.096954,0.486992,0.009950,
0.399122,1.099863,0.039704,9.052942,1.000022,0.023417,0.011115,tri,212.off,Plier,34368,17186,0.198476,0.110461,0.399122,0.007880,
0.371950,1.036714,0.021527,10.088960,1.000015,0.004859,0.010024,tri,213.off,Plier,31688,15846,0.311956,0.099118,0.371950,0.006715,
0.397146,1.051649,0.027736,9.969575,1.000044,0.007256,0.011285,tri,214.off,Plier,30416,15210,0.268730,0.100305,0.397146,0.007453,
0.433912,1.070023,0.033723,10.125929,1.000111,0.011043,0.012533,tri,215.off,Plier,35688,17846,0.250457,0.098756,0.433912,0.008446,
0.449293,1.086655,0.038417,10.199594,1.000153,0.015074,0.013081,tri,216.off,Plier,35808,17906,0.230811,0.098043,0.449293,0.008867,
0.570159,1.189762,0.059250,10.997050,1.124104,0.020318,0.015943,tri,217.off,Plier,10398,5201,0.206034,0.090933,0.570159,0.012208,
0.657141,1.265145,0.078093,11.412760,1.213075,0.035922,0.018134,tri,218.off,Plier,12392,6198,0.189868,0.087621,0.657141,0.014827,
0.545238,1.382186,0.089474,12.634130,1.180337,0.096997,0.011942,tri,219.off,Plier,31520,15762,0.119038,0.079151,0.545238,0.010651,
0.537326,1.297356,0.076803,12.784714,1.163099,0.052499,0.011315,tri,220.off,Plier,35640,17822,0.134866,0.078218,0.537326,0.010358,
1.690140,1.309577,0.351695,48.055885,1.180548,0.181026,0.179004,tri,141.off,Table,27848,13926,0.084746,0.020809,1.690140,0.029805,
0.961948,1.132221,0.079970,65.526466,1.001228,0.056579,0.014722,tri,142.off,Table,19600,9802,0.137046,0.015261,0.961948,0.010960,
0.907241,1.132211,0.079892,62.049381,1.001186,0.061298,0.009605,tri,143.off,Table,18536,9270,0.129118,0.016116,0.907241,0.010315,
1.469041,1.308815,0.185377,65.889870,1.003710,0.088637,0.023422,tri,144.off,Table,30160,15082,0.111265,0.015177,1.469041,0.020626,
1.959934,1.611476,0.774351,41.538494,1.216009,0.268650,0.576262,tri,145.off,Table,26408,13206,0.051698,0.024074,1.959934,0.040032,
2.404255,1.569515,0.680925,24.287359,1.160906,0.189580,0.519619,tri,146.off,Table,27424,13714,0.104461,0.041174,2.404255,0.071130,
1.971191,1.485605,0.456262,20.770517,1.079888,0.161607,0.131879,tri,147.off,Table,27406,13705,0.125150,0.048145,1.971191,0.057101,
1.939823,1.446007,0.302768,37.037464,1.002854,0.102704,0.076418,tri,148.off,Table,26746,13375,0.137875,0.027000,1.939823,0.041744,
1.801272,1.445993,0.301894,32.672642,1.003103,0.113081,0.046782,tri,149.off,Table,27172,13588,0.131734,0.030607,1.801272,0.039770,
1.548049,1.523253,0.660149,37.305386,1.215105,0.322817,0.468757,tri,150.off,Table,27154,13579,0.044918,0.026806,1.548049,0.029653,
2.566969,1.480518,0.441704,38.489651,1.392981,0.146326,0.118183,tri,151.off,Table,25388,12696,0.141124,0.025981,2.566969,0.062335,
1.028697,1.161933,0.173735,25.874672,1.086735,0.154262,0.088190,tri,152.off,Table,21082,10543,0.111015,0.038648,1.028697,0.019287,
1.742183,1.293147,0.265104,48.936985,1.228560,0.134855,0.066809,tri,153.off,Table,27158,13581,0.116595,0.020434,1.742183,0.030910,
2.352560,1.475637,0.427619,28.512178,1.314528,0.134631,0.124979,tri,154.off,Table,27854,13929,0.148598,0.035073,2.352560,0.063543,
1.574928,1.340839,0.367064,44.768463,1.002499,0.167606,0.238110,tri,155.off,Table,28764,14384,0.075672,0.022337,1.574928,0.027777,
1.202289,1.212651,0.232862,51.478127,1.151577,0.176894,0.074909,tri,156.off,Table,20196,10100,0.074196,0.019426,1.202289,0.017277,
1.875146,1.470028,0.401970,26.556217,1.008991,0.147697,0.114166,tri,157.off,Table,27762,13883,0.116560,0.037656,1.875146,0.046854,
2.205537,1.620953,0.808392,45.786739,1.410084,0.267644,0.469285,tri,158.off,Table,29170,14587,0.056306,0.021840,2.205537,0.045517,
2.073325,1.410471,0.386293,58.126568,1.308259,0.164343,0.116303,tri,159.off,Table,27856,13930,0.095317,0.017204,2.073325,0.036820,
1.068541,1.281981,0.221485,73.900818,1.123291,0.186045,0.086816,tri,160.off,Table,20160,10082,0.054550,0.013532,1.068541,0.012082,
1.577865,1.344095,0.311952,3.414735,1.095906,0.067820,0.134059,tri,161.off,Teddy,27648,13826,0.323305,0.292848,1.577865,0.100856,
1.129343,1.230143,0.236547,3.090735,1.025334,0.038202,0.141816,tri,162.off,Teddy,20188,10096,0.271371,0.323548,1.129343,0.064192,
1.205285,1.252938,0.247281,3.307789,1.044904,0.020744,0.116577,tri,163.off,Teddy,21758,10879,0.276662,0.302317,1.205285,0.068413,
1.545157,1.329942,0.329119,3.283722,1.103126,0.063976,0.148916,tri,164.off,Teddy,29014,14509,0.302829,0.304532,1.545157,0.099667,
1.154528,1.211625,0.205576,3.189376,1.035792,0.025707,0.119548,tri,165.off,Teddy,20462,10233,0.317727,0.313541,1.154528,0.065317,
1.256817,1.294794,0.305970,3.420134,1.050941,0.049786,0.154474,tri,166.off,Teddy,22176,11090,0.234143,0.292386,1.256817,0.071641,
1.371544,1.333431,0.379020,3.461954,1.057606,0.074220,0.213318,tri,167.off,Teddy,25290,12647,0.214174,0.288854,1.371544,0.081176,
1.217057,1.256489,0.245190,3.197060,1.054367,0.039948,0.127237,tri,168.off,Teddy,21500,10752,0.287980,0.312787,1.217057,0.070610,
1.355486,1.365454,0.292608,3.836382,1.053662,0.011203,0.097067,tri,169.off,Teddy,25118,12561,0.258922,0.260662,1.355486,0.075763,
1.327936,1.367061,0.289527,3.799030,1.047979,0.015034,0.112664,tri,170.off,Teddy,24996,12500,0.254985,0.263225,1.327936,0.073825,
1.151106,1.244578,0.268874,3.837543,1.046312,0.005456,0.219143,tri,171.off,Teddy,29806,14905,0.220481,0.260583,1.151106,0.059282,
1.136060,1.200643,0.211914,3.033594,1.012891,0.028333,0.147885,tri,172.off,Teddy,20278,10141,0.308488,0.329642,1.136060,0.065373,
1.360430,1.238285,0.266404,3.517761,1.074927,0.065220,0.227530,tri,173.off,Teddy,27730,13867,0.298617,0.284272,1.360430,0.079553,
1.081061,1.317043,0.318936,3.659177,1.074672,0.032890,0.145985,tri,174.off,Teddy,25658,12831,0.173242,0.273285,1.081061,0.055253,
1.133594,1.221919,0.215990,3.346731,1.063193,0.023171,0.128372,tri,175.off,Teddy,18956,9480,0.287221,0.298799,1.133594,0.062037,
1.702827,1.424177,0.478795,3.810070,1.137222,0.071420,0.227844,tri,176.off,Teddy,24996,12500,0.223570,0.262462,1.702827,0.107044,
1.319657,1.307710,0.332035,3.652967,1.026536,0.042205,0.208492,tri,177.off,Teddy,25082,12543,0.224625,0.273750,1.319657,0.074583,
1.337405,1.299631,0.319667,3.310918,1.102725,0.058417,0.167960,tri,178.off,Teddy,24346,12175,0.250032,0.302031,1.337405,0.079927,
1.435540,1.347101,0.380546,3.510132,1.059690,0.072943,0.163297,tri,179.off,Teddy,26644,13324,0.226844,0.284890,1.435540,0.086325,
1.092557,1.243333,0.210951,3.365207,1.051193,0.025672,0.087210,tri,180.off,Teddy,19092,9548,0.277493,0.297159,1.092557,0.058537,
1.434551,1.231838,0.258653,5.415838,1.008733,0.049420,0.297131,tri,361.off,Vase,29734,14859,0.268410,0.184644,1.434551,0.069425,
1.328693,1.234885,0.262468,4.828952,1.060585,0.116402,0.141312,tri,362.off,Vase,28952,14476,0.249694,0.207084,1.328693,0.065537,
0.796281,1.125600,0.133479,2.130674,1.003889,0.089500,0.099576,tri,363.off,Vase,26864,13434,0.342927,0.469335,0.796281,0.045774,
1.615537,1.406243,0.484997,5.722459,1.001678,0.021693,0.253538,tri,364.off,Vase,27100,13548,0.166425,0.174750,1.615537,0.080716,
2.651969,1.582089,0.715005,1.612921,1.030322,0.059865,0.503856,tri,365.off,Vase,27028,13514,0.447209,0.619993,2.651969,0.319757,
1.324314,1.242143,0.270670,2.302345,1.023908,0.033574,0.193714,tri,366.off,Vase,21274,10637,0.348927,0.434340,1.324314,0.094444,
1.299895,1.295406,0.329854,1.600118,1.005044,0.044229,0.402291,tri,367.off,Vase,31200,15600,0.333994,0.624954,1.299895,0.110169,
1.583785,1.376659,0.445144,1.512743,1.009503,0.098489,0.554642,tri,368.off,Vase,22400,11202,0.342323,0.661051,1.583785,0.152383,
1.756773,1.348642,0.409416,1.900770,1.054678,0.076284,0.311463,tri,369.off,Vase,27212,13606,0.387898,0.526102,1.756773,0.158812,
1.476298,1.319557,0.370612,1.530488,1.014165,0.044367,0.352114,tri,370.off,Vase,27836,13920,0.367875,0.653386,1.476298,0.136339,
1.743538,1.368523,0.436424,1.515845,1.047748,0.093249,0.321863,tri,371.off,Vase,29194,14599,0.402888,0.659698,1.743538,0.175830,
1.692451,1.486385,0.529913,2.004317,1.153894,0.105466,0.375101,tri,372.off,Vase,13368,6684,0.275969,0.498923,1.692451,0.146240,
1.105017,1.165689,0.179414,2.289839,1.005475,0.029551,0.169934,tri,373.off,Vase,21112,10556,0.402316,0.436712,1.105017,0.072181,
0.990710,1.117261,0.124133,3.061092,1.012749,0.021697,0.100469,tri,374.off,Vase,29744,14872,0.426942,0.326681,0.990710,0.052998,
0.913047,1.211879,0.204415,2.716248,1.009409,0.032867,0.186764,tri,375.off,Vase,23520,11762,0.243509,0.368155,0.913047,0.049777,
1.544414,1.327673,0.306725,2.688319,1.000362,0.059870,0.200957,tri,376.off,Vase,25132,12568,0.358863,0.371980,1.544414,0.110073,
1.208674,1.246354,0.247455,2.320395,1.008701,0.146224,0.155670,tri,377.off,Vase,30342,15169,0.331482,0.430961,1.208674,0.082027,
1.694524,1.480401,0.519352,2.219605,1.152231,0.101808,0.377400,tri,378.off,Vase,13368,6684,0.268069,0.450531,1.694524,0.139222,
