area,bb_distance,bb_volume,compactness,diameter,distance_to_origin,eccentricity,face_type,filename,label,n_faces,n_vertices,rectangularity,sphericity,surface_area,volume,
2.385798,2.032866,0.861537,7.105381,1.839724,0.000000,0.078631,tri,394,FourLeg,18014,9009,0.150889,0.140738,2.385798,0.129996,
2.614418,2.365275,2.154894,6.786060,1.805434,0.000000,0.070373,tri,395,FourLeg,22620,11312,0.070811,0.147361,2.614418,0.152591,
2.785761,2.172743,0.937214,6.742579,1.972890,0.000000,0.061340,tri,396,FourLeg,11072,5538,0.179654,0.148311,2.785761,0.168375,
2.698753,2.101710,0.951843,6.197096,1.824614,0.000000,0.067281,tri,397,FourLeg,14532,7268,0.175938,0.161366,2.698753,0.167465,
1.464624,1.711331,0.415809,5.726186,1.457111,0.000000,0.034949,tri,398,FourLeg,11824,5914,0.167508,0.174636,1.464624,0.069651,
2.750947,2.182897,1.377318,6.145288,1.933235,0.000000,0.108064,tri,399,FourLeg,31272,15638,0.125658,0.162726,2.750947,0.173072,
2.297250,2.027973,0.887649,6.863915,1.860777,0.000000,0.056008,tri,400,FourLeg,29608,14806,0.140786,0.145689,2.297250,0.124968,
0.781514,1.526382,0.362920,42.308994,1.412399,0.000000,0.071351,tri,41,Glasses,14028,7016,0.027520,0.023636,0.781514,0.009988,
0.565027,1.572134,0.346277,24.960606,1.424068,0.000001,0.048725,tri,42,Glasses,33296,16650,0.023085,0.040063,0.565027,0.007994,
0.453291,1.575456,0.280370,28.397274,1.396964,0.000000,0.026226,tri,43,Glasses,27296,13650,0.019207,0.035215,0.453291,0.005385,
0.881709,1.640867,0.432774,45.749905,1.380637,0.000000,0.043757,tri,44,Glasses,12572,6288,0.026595,0.021858,0.881709,0.011510,
0.756255,1.678057,0.436158,24.709808,1.393113,0.000000,0.038524,tri,45,Glasses,10794,5399,0.028523,0.040470,0.756255,0.012441,
0.654569,1.930485,0.282518,15.351075,1.889906,0.000000,0.022316,tri,46,Glasses,19136,9570,0.044987,0.065142,0.654569,0.012710,
0.619101,2.006768,0.076056,14.548019,1.982899,0.000000,0.003910,tri,47,Glasses,16208,8106,0.157901,0.068738,0.619101,0.012009,
0.800919,1.682808,0.428459,34.373043,1.513633,0.000000,0.039286,tri,48,Glasses,10348,5176,0.026831,0.029093,0.800919,0.011496,
0.760096,1.859437,0.372823,23.061008,1.690277,0.000001,0.026294,tri,49,Glasses,24880,12440,0.034804,0.043363,0.760096,0.012976,
0.859206,1.550549,0.381557,35.429337,1.432344,0.000000,0.070883,tri,50,Glasses,14836,7420,0.032975,0.028225,0.859206,0.012582,
0.605221,1.777369,0.352918,19.713858,1.550750,0.000000,0.038091,tri,51,Glasses,22848,11426,0.028254,0.050726,0.605221,0.009971,
0.444652,1.950571,0.204503,13.063127,1.885667,0.000000,0.022754,tri,52,Glasses,12416,6210,0.037721,0.076551,0.444652,0.007714,
0.643730,1.903721,0.328483,18.920513,1.816790,0.000000,0.021133,tri,53,Glasses,19952,9978,0.033990,0.052853,0.643730,0.011165,
0.830054,1.549620,0.379010,34.839890,1.432242,0.000001,0.070627,tri,54,Glasses,14810,7407,0.031787,0.028703,0.830054,0.012047,
0.577538,1.743700,0.336050,19.407259,1.516482,0.000000,0.037000,tri,55,Glasses,22784,11394,0.027878,0.051527,0.577538,0.009368,
1.438249,1.866728,0.672614,51.605804,1.510583,0.000002,0.063575,tri,56,Glasses,17538,8771,0.033567,0.019378,1.438249,0.022577,
0.830413,1.548966,0.378670,34.860504,1.431498,0.000000,0.070800,tri,57,Glasses,14822,7413,0.031826,0.028686,0.830413,0.012052,
0.536678,1.970050,0.109533,16.767771,1.941318,0.000000,0.007778,tri,58,Glasses,14840,7422,0.082425,0.059638,0.536678,0.009028,
0.785278,1.909966,0.331290,16.293497,1.762393,0.000000,0.029680,tri,59,Glasses,23144,11574,0.048932,0.061374,0.785278,0.016211,
0.641330,1.918137,0.271344,14.867132,1.858656,0.000000,0.022428,tri,60,Glasses,18984,9494,0.046160,0.067262,0.641330,0.012525,
2.886995,2.241534,1.221630,7.321236,1.944217,0.000000,0.045773,tri,181,Hand,14480,7242,0.139544,0.136589,2.886995,0.170471,
4.174786,2.305770,1.658717,5.943917,1.986352,0.000000,0.098089,tri,182,Hand,20562,10283,0.198343,0.168239,4.174786,0.328995,
5.206758,2.581807,1.979190,6.283377,1.891077,0.000000,0.072198,tri,183,Hand,22822,11413,0.225186,0.159150,5.206758,0.445685,
3.350262,2.079716,1.126714,7.527963,1.795853,0.000000,0.081856,tri,184,Hand,37464,18734,0.186526,0.132838,3.350262,0.210162,
2.474038,1.966487,0.585677,6.929747,1.667515,0.000000,0.019688,tri,185,Hand,19896,9950,0.237338,0.144305,2.474038,0.139003,
3.135121,2.194777,1.170374,5.712549,1.841070,0.000001,0.065109,tri,186,Hand,13210,6607,0.186602,0.175053,3.135121,0.218394,
3.042676,2.250113,1.233489,6.815584,1.951586,0.000001,0.048266,tri,187,Hand,15256,7628,0.154978,0.146723,3.042676,0.191164,
3.372876,2.429434,2.437575,11.034114,1.834754,0.000000,0.191056,tri,188,Hand,17202,8603,0.071936,0.090628,3.372876,0.175350,
3.366282,2.246325,2.137460,11.636839,1.595285,0.000001,0.478733,tri,189,Hand,28164,14084,0.079650,0.085934,3.366282,0.170248,
2.381578,2.050968,0.959357,12.433693,1.652582,0.000000,0.064727,tri,190,Hand,14996,7500,0.102162,0.080427,2.381578,0.098010,
4.930776,2.469891,2.576428,6.066549,1.948814,0.000000,0.227141,tri,191,Hand,27528,13766,0.162240,0.164838,4.930776,0.418000,
2.889526,2.222829,1.234280,12.367844,1.818828,0.000000,0.017911,tri,192,Hand,13978,6991,0.106403,0.080855,2.889526,0.131331,
2.373239,1.874736,0.734772,11.715882,1.644667,0.000000,0.157855,tri,193,Hand,14624,7314,0.136693,0.085354,2.373239,0.100438,
2.852149,2.035318,0.922984,12.409852,1.778965,0.000000,0.088339,tri,194,Hand,16938,8471,0.139301,0.080581,2.852149,0.128573,
2.726074,1.985565,0.907103,11.517509,1.737383,0.000000,0.129067,tri,195,Hand,17044,8524,0.137482,0.086824,2.726074,0.124710,
2.291830,2.099919,1.234356,11.881561,1.600781,0.000000,0.152974,tri,196,Hand,14220,7112,0.076678,0.084164,2.291830,0.094648,
2.454056,1.968595,0.962537,12.194858,1.654343,0.000000,0.177536,tri,197,Hand,15102,7553,0.107546,0.082002,2.454056,0.103517,
2.429214,2.127495,0.718854,6.162243,1.957913,0.000000,0.038889,tri,198,Hand,19124,9564,0.199509,0.162279,2.429214,0.143418,
3.769313,2.169337,1.085803,5.476107,1.958680,0.000000,0.077723,tri,199,Hand,17290,8647,0.270820,0.182611,3.769313,0.294057,
2.521094,2.248581,1.441249,6.293984,1.736966,0.000000,0.041250,tri,200,Hand,12104,6054,0.104101,0.158882,2.521094,0.150036,
1.743656,1.958328,0.379916,13.550179,1.806551,0.000000,0.016578,tri,1,Human,37632,18818,0.154812,0.073800,1.743656,0.058816,
1.948073,2.193012,0.697103,12.005625,1.912662,0.000000,0.016067,tri,10,Human,19012,9508,0.105850,0.083294,1.948073,0.073789,
2.253481,2.526652,1.228313,9.843000,1.809530,0.000000,0.024643,tri,11,Human,21994,10999,0.082543,0.101595,2.253481,0.101389,
2.188882,2.521494,1.218089,8.625563,1.827854,0.000000,0.025084,tri,12,Human,11224,5614,0.085121,0.115934,2.188882,0.103684,
2.770704,2.249316,1.181550,6.352798,1.972454,0.000000,0.041844,tri,13,Human,27402,13703,0.145621,0.157411,2.770704,0.172059,
1.123706,1.889267,1.271544,11.561268,1.389365,0.000000,0.261711,tri,14,Human,11378,5691,0.025907,0.086496,1.123706,0.032942,
1.851002,1.747299,0.661003,11.824331,1.571984,0.000000,0.097095,tri,15,Human,11258,5631,0.104182,0.084571,1.851002,0.068865,
2.363461,2.109707,1.243450,9.475663,1.904071,0.000000,0.065652,tri,16,Human,30450,15223,0.089261,0.105534,2.363461,0.110992,
2.063914,2.140185,1.498878,11.351957,1.868791,0.000000,0.062879,tri,17,Human,31816,15910,0.055209,0.088091,2.063914,0.082751,
3.193889,2.218899,1.718829,5.556871,1.897037,0.000001,0.110452,tri,18,Human,30766,15385,0.132466,0.179957,3.193889,0.227687,
2.169698,2.277651,1.324518,10.901334,1.965203,0.000000,0.019520,tri,19,Human,30950,15477,0.068719,0.091732,2.169698,0.091019,
2.187327,2.171108,0.660276,8.833908,1.894707,0.000000,0.027110,tri,2,Human,20096,10050,0.155004,0.113200,2.187327,0.102345,
2.116630,2.206106,1.137322,12.273925,1.929045,0.000001,0.016780,tri,20,Human,31396,15700,0.072672,0.081474,2.116630,0.082651,
1.333431,1.736848,0.570294,10.874191,1.522917,0.000000,0.066585,tri,3,Human,11278,5641,0.076990,0.091961,1.333431,0.043907,
1.286896,1.728154,0.627227,10.942883,1.486874,0.000000,0.058362,tri,4,Human,11348,5676,0.066160,0.091384,1.286896,0.041498,
2.597026,2.304156,1.480074,7.875430,1.942923,0.000000,0.031465,tri,5,Human,30308,15154,0.094748,0.126977,2.597026,0.140233,
2.003354,1.860915,0.344859,10.653431,1.766565,0.000000,0.026571,tri,6,Human,20192,10098,0.236878,0.093866,2.003354,0.081689,
2.089977,1.976509,0.361376,9.657058,1.868823,0.000000,0.026223,tri,7,Human,16878,8441,0.252990,0.103551,2.089977,0.091425,
1.642232,2.092559,0.934638,13.003397,1.837383,0.000000,0.033982,tri,8,Human,22026,11015,0.058716,0.076903,1.642232,0.054878,
1.537034,2.054342,0.813140,11.555626,1.830815,0.000000,0.033761,tri,9,Human,21096,10550,0.064824,0.086538,1.537034,0.052711,
7.740251,2.107328,1.690469,2.201725,1.866890,0.000000,0.688918,tri,321,Mech,29986,14995,0.807268,0.454189,7.740251,1.364661,
7.723408,2.108295,1.692796,2.176600,1.867747,0.000000,0.686947,tri,322,Mech,29978,14991,0.808152,0.459432,7.723408,1.368037,
7.683134,2.106582,1.688673,2.148206,1.866229,0.000000,0.685356,tri,323,Mech,29978,14991,0.809092,0.465505,7.683134,1.366292,
8.227813,2.344536,2.480213,2.310121,1.964412,0.000000,0.539146,tri,324,Mech,29620,14812,0.588700,0.432878,8.227813,1.460101,
7.835596,2.410445,2.474425,2.413781,1.896695,0.000000,0.630735,tri,325,Mech,29994,14999,0.536486,0.414288,7.835596,1.327495,
8.123184,2.341283,2.370819,2.033325,1.935670,0.000000,0.464337,tri,326,Mech,29986,14995,0.643964,0.491805,8.123184,1.526721,
6.987352,2.277736,2.237025,2.376891,1.935501,0.000000,0.435324,tri,327,Mech,29870,14937,0.503579,0.420718,6.987352,1.126518,
7.853889,2.133426,1.754055,2.102610,1.890010,0.000000,0.704523,tri,328,Mech,29984,14994,0.813726,0.475599,7.853889,1.427321,
7.826567,2.121743,1.725397,2.168055,1.879660,0.000000,0.697343,tri,329,Mech,29994,14999,0.810413,0.461243,7.826567,1.398285,
7.827759,2.120436,1.722209,2.182298,1.878502,0.000000,0.696829,tri,330,Mech,29996,15000,0.809444,0.458233,7.827759,1.394033,
8.030191,2.155855,1.715384,3.084433,1.921165,0.000000,0.588029,tri,331,Mech,29996,15000,0.710254,0.324209,8.030191,1.218358,
7.476401,2.159078,1.723089,2.146932,1.892204,0.000000,0.581881,tri,332,Mech,29990,14997,0.761370,0.465781,7.476401,1.311908,
7.880417,2.130665,1.655953,3.137885,1.898717,0.000000,0.585283,tri,333,Mech,29880,14942,0.709139,0.318686,7.880417,1.174300,
7.597433,2.079201,1.601358,2.397549,1.976464,0.000000,0.478574,tri,334,Mech,29990,14997,0.794149,0.417093,7.597433,1.271717,
7.745408,2.108037,1.692173,2.201691,1.867517,0.000000,0.688919,tri,335,Mech,29986,14995,0.807267,0.454196,7.745408,1.366036,
4.328241,1.884303,1.028160,2.011151,1.611490,0.000001,0.651316,tri,336,Mech,31006,15505,0.580708,0.497228,4.328241,0.597061,
8.928294,2.705002,3.318545,1.737254,1.952533,0.000000,0.414464,tri,337,Mech,23062,11533,0.573518,0.575621,8.928294,1.903246,
7.437474,2.225084,2.026871,1.929834,1.851243,0.000000,0.697122,tri,338,Mech,38802,19403,0.677370,0.518179,7.437474,1.372941,
8.027485,2.155481,1.714490,3.084569,1.920831,0.000000,0.588028,tri,339,Mech,29996,15000,0.710249,0.324194,8.027485,1.217715,
7.591723,2.078419,1.599553,2.397543,1.975722,0.000000,0.478573,tri,340,Mech,29990,14997,0.794150,0.417094,7.591723,1.270285,
2.268620,2.525578,1.644651,10.597912,1.985122,0.000000,0.148773,tri,121,Octopus,11888,5944,0.060011,0.094358,2.268620,0.098698,
2.425797,2.476370,1.858952,13.066532,1.942937,0.000000,0.144445,tri,122,Octopus,14498,7251,0.052870,0.076531,2.425797,0.098282,
3.180762,2.176817,1.925861,7.239625,1.541142,0.000000,0.610324,tri,123,Octopus,30982,15493,0.102941,0.138129,3.180762,0.198250,
0.643052,2.400329,1.855558,12.361264,1.808417,0.000000,0.199249,tri,124,Octopus,24792,12398,0.007433,0.080898,0.643052,0.013791,
0.953280,1.666503,0.871252,6.571107,1.128550,0.000001,0.354905,tri,125,Octopus,10728,5366,0.039187,0.152181,0.953280,0.034142,
1.698594,2.564899,2.625793,22.176888,1.850415,0.000001,0.157216,tri,126,Octopus,12646,6325,0.016834,0.045092,1.698594,0.044204,
3.331256,2.439415,2.492276,11.241724,1.800882,0.000000,0.304647,tri,127,Octopus,23808,11906,0.068418,0.088954,3.331256,0.170518,
1.643471,2.236701,1.399488,14.596179,1.778663,0.000001,0.107011,tri,128,Octopus,12324,6164,0.037053,0.068511,1.643471,0.051856,
2.049468,2.541871,2.231278,6.467868,1.966721,0.000000,0.146224,tri,129,Octopus,12284,6144,0.048618,0.154610,2.049468,0.108481,
2.134358,2.358932,2.032917,7.027410,1.954716,0.000000,0.188363,tri,130,Octopus,15490,7747,0.054407,0.142300,2.134358,0.110606,
2.949220,2.346016,2.346235,9.371907,1.674974,0.000000,0.276471,tri,131,Octopus,22098,11051,0.066305,0.106702,2.949220,0.155568,
2.577688,2.071998,0.569299,5.174459,1.943786,0.000000,0.093197,tri,132,Octopus,15620,7812,0.300501,0.193257,2.577688,0.171075,
2.747455,2.285384,2.014186,7.633257,1.716024,0.000000,0.280021,tri,133,Octopus,20932,10466,0.076951,0.131006,2.747455,0.154994,
3.111231,2.378420,2.333336,13.265944,1.761089,0.000000,0.455398,tri,134,Octopus,21860,10932,0.060719,0.075381,3.111231,0.141678,
3.488008,2.204841,1.995729,18.801390,1.558346,0.000000,0.673792,tri,135,Octopus,30398,15201,0.070785,0.053188,3.488008,0.141268,
3.055724,2.171410,1.816258,7.271651,1.770846,0.000001,0.376694,tri,136,Octopus,28248,14126,0.102554,0.137520,3.055724,0.186264,
1.651354,2.006359,1.492741,7.547872,1.697779,0.000000,0.451889,tri,137,Octopus,18244,9124,0.048656,0.132488,1.651354,0.072631,
2.518126,2.207122,1.845111,5.608366,1.869256,0.000000,0.300557,tri,138,Octopus,19184,9594,0.085990,0.178305,2.518126,0.158662,
1.755083,2.160862,1.177417,12.991696,1.747662,0.000000,0.082064,tri,139,Octopus,16030,8017,0.051518,0.076972,1.755083,0.060658,
2.434840,2.411512,2.163393,10.550303,1.949035,0.000000,0.168525,tri,140,Octopus,18396,9200,0.050841,0.094784,2.434840,0.109988,
1.557327,2.192569,0.359924,9.995029,1.840769,0.000001,0.015057,tri,201,Plier,35880,17942,0.160598,0.100050,1.557327,0.057803,
1.559333,2.194830,0.361763,10.148551,1.855367,0.000001,0.015666,tri,202,Plier,35912,17958,0.158875,0.098536,1.559333,0.057475,
1.588163,2.181787,0.359046,10.270378,1.862532,0.000000,0.016890,tri,203,Plier,31232,15618,0.163559,0.097367,1.588163,0.058725,
1.414892,2.220712,0.369167,9.877300,1.801393,0.000000,0.011154,tri,204,Plier,35240,17622,0.136401,0.101242,1.414892,0.050355,
1.734510,2.270536,0.409815,10.371124,1.956209,0.000000,0.014614,tri,205,Plier,35808,17906,0.162757,0.096422,1.734510,0.066700,
1.669110,2.210495,0.372690,10.537027,1.916905,0.000000,0.016316,tri,206,Plier,38336,19170,0.167608,0.094903,1.669110,0.062466,
1.735994,2.244333,0.387354,10.802915,1.957885,0.000000,0.017458,tri,207,Plier,10400,5202,0.168934,0.092568,1.735994,0.065437,
1.714299,2.206763,0.388473,11.288217,1.948744,0.000001,0.017924,tri,208,Plier,12204,6104,0.161708,0.088588,1.714299,0.062819,
1.650791,2.196317,0.381351,11.205199,1.908610,0.000000,0.014699,tri,209,Plier,10216,5110,0.156235,0.089244,1.650791,0.059580,
1.611757,2.207904,0.393513,10.662948,1.866889,0.000000,0.014829,tri,210,Plier,11012,5508,0.149736,0.093783,1.611757,0.058923,
1.495003,2.225078,0.367153,10.314036,1.820605,0.000000,0.012205,tri,211,Plier,34256,17130,0.145772,0.096955,1.495003,0.053521,
1.396393,2.252070,0.390196,9.052717,1.870526,0.000000,0.011115,tri,212,Plier,34368,17186,0.132164,0.110464,1.396393,0.051570,
1.444541,2.109684,0.323419,10.088858,1.970741,0.000001,0.010023,tri,213,Plier,31688,15846,0.158921,0.099119,1.444541,0.051398,
1.495568,2.165622,0.352590,9.969510,1.940651,0.000000,0.011286,tri,214,Plier,30416,15210,0.154481,0.100306,1.495568,0.054469,
1.598646,2.223159,0.376212,10.125566,1.919671,0.000001,0.012533,tri,215,Plier,35688,17846,0.158767,0.098760,1.598646,0.059730,
1.620402,2.235085,0.382427,10.199410,1.899388,0.000001,0.013081,tri,216,Plier,35808,17906,0.158808,0.098045,1.620402,0.060732,
1.755193,2.181966,0.359375,10.996654,1.972301,0.000001,0.015943,tri,217,Plier,10398,5201,0.183478,0.090937,1.755193,0.065937,
1.714962,2.056692,0.326235,11.412728,1.959678,0.000000,0.018134,tri,218,Plier,12392,6198,0.191615,0.087621,1.714962,0.062512,
1.277023,2.194527,0.333840,12.634203,1.806393,0.000000,0.011942,tri,219,Plier,31520,15762,0.114356,0.079150,1.277023,0.038177,
1.372934,2.146796,0.327328,12.784783,1.859186,0.000000,0.011315,tri,220,Plier,35640,17822,0.129246,0.078218,1.372934,0.042306,
4.778599,2.180178,1.574942,48.055672,1.985050,0.000000,0.179004,tri,141,Table,27848,13926,0.089968,0.020809,4.778599,0.141694,
3.781421,2.244531,0.620871,65.532570,1.985090,0.000000,0.014722,tri,142,Table,19600,9802,0.137571,0.015260,3.781421,0.085414,
3.562748,2.243420,0.619098,62.048702,1.984009,0.000001,0.009605,tri,143,Table,18536,9270,0.129666,0.016116,3.562748,0.080276,
5.780160,2.593953,1.433876,65.932526,1.990812,0.000002,0.023421,tri,144,Table,30160,15082,0.112233,0.015167,5.780160,0.160929,
3.224089,2.046652,1.579270,41.538090,1.559627,0.000000,0.576262,tri,145,Table,26408,13206,0.053482,0.024074,3.224089,0.084462,
5.030177,2.255325,2.023296,24.287632,1.679182,0.000000,0.519619,tri,146,Table,27424,13714,0.106389,0.041173,5.030177,0.215256,
5.198515,2.405167,1.922263,20.770452,1.753699,0.000001,0.131879,tri,147,Table,27406,13705,0.127220,0.048145,5.198515,0.244551,
7.638996,2.848073,2.327659,37.037949,1.990095,0.000000,0.076418,tri,148,Table,26746,13375,0.140148,0.026999,7.638996,0.326216,
7.075232,2.844112,2.308237,32.673058,1.988040,0.000001,0.046782,tri,149,Table,27172,13588,0.134125,0.030606,7.075232,0.309592,
2.045438,1.740066,0.988011,37.306377,1.396734,0.000000,0.468757,tri,150,Table,27154,13579,0.045583,0.026805,2.045438,0.045036,
4.695748,1.983660,1.068198,38.490105,1.884021,0.000000,0.118183,tri,151,Table,25388,12696,0.144379,0.025981,4.695748,0.154226,
2.788878,1.905083,0.752858,25.870188,1.789373,0.000004,0.088190,tri,152,Table,21082,10543,0.114368,0.038655,2.788878,0.086103,
4.498263,2.072930,1.077521,48.935642,1.974117,0.000000,0.066809,tri,153,Table,27158,13581,0.119015,0.020435,4.498263,0.128241,
4.926986,2.401844,2.306311,28.512812,1.902342,0.000000,0.124979,tri,154,Table,27854,13929,0.083504,0.035072,4.926986,0.192586,
5.767571,2.557767,2.512640,44.769440,1.918442,0.000001,0.238109,tri,155,Table,28764,14384,0.077472,0.022337,5.767571,0.194658,
2.843327,2.308542,1.620305,51.475456,1.770957,0.000001,0.074908,tri,156,Table,20196,10100,0.038781,0.019427,2.843327,0.062837,
7.223258,2.856562,2.962683,26.556673,1.980315,0.000001,0.114166,tri,157,Table,27762,13883,0.119564,0.037655,7.223258,0.354231,
2.843604,2.114630,1.703137,45.750805,1.601323,0.000002,0.469284,tri,158,Table,29170,14587,0.039141,0.021858,2.843604,0.066662,
4.801905,2.113933,1.306312,58.126881,1.990983,0.000000,0.116303,tri,159,Table,27856,13930,0.099348,0.017204,4.801905,0.129779,
2.541115,1.949385,0.777490,73.880119,1.732338,0.000001,0.086816,tri,160,Table,20160,10082,0.056997,0.013535,2.541115,0.044315,
4.462278,2.246228,1.480183,3.414752,1.842967,0.000000,0.134059,tri,161,Teddy,27648,13826,0.324051,0.292847,4.462278,0.479655,
3.924098,2.332051,1.808121,3.090813,1.911265,0.000000,0.141816,tri,162,Teddy,20188,10096,0.229943,0.323539,3.924098,0.415764,
4.208802,2.374835,1.893340,3.307772,1.952585,0.000000,0.116577,tri,163,Teddy,21758,10879,0.235784,0.302318,4.208802,0.446420,
4.523536,2.264896,1.732686,3.283808,1.887453,0.000000,0.148916,tri,164,Teddy,29014,14509,0.288126,0.304525,4.523536,0.499231,
4.114573,2.284973,1.482687,3.189319,1.955390,0.000000,0.119548,tri,165,Teddy,20462,10233,0.296389,0.313547,4.114573,0.439453,
4.153477,2.397599,2.075928,3.420206,1.910498,0.000000,0.154474,tri,166,Teddy,22176,11090,0.207326,0.292380,4.153477,0.430393,
4.150585,2.309686,1.943510,3.462020,1.839808,0.000000,0.213318,tri,167,Teddy,25290,12647,0.219880,0.288849,4.150585,0.427339,
4.104157,2.299498,1.453283,3.197039,1.936195,0.000000,0.127237,tri,168,Teddy,21500,10752,0.300875,0.312789,4.104157,0.437256,
4.540300,2.480313,1.685318,3.836282,1.928399,0.000000,0.097067,tri,169,Teddy,25118,12561,0.275590,0.260669,4.540300,0.464457,
4.175799,2.380774,1.479391,3.799065,1.858376,0.000000,0.112664,tri,170,Teddy,24996,12500,0.278267,0.263223,4.175799,0.411666,
4.039182,2.265594,1.683097,3.837646,1.959967,0.000000,0.219143,tri,171,Teddy,29806,14905,0.231511,0.260576,4.039182,0.389656,
4.201931,2.382427,1.900206,3.033597,1.947990,0.000001,0.147885,tri,172,Teddy,20278,10141,0.244719,0.329642,4.201931,0.465016,
3.913078,2.044537,1.304263,3.517753,1.823057,0.000000,0.227530,tri,173,Teddy,27730,13867,0.297546,0.284272,3.913078,0.388078,
3.366642,2.304907,1.676609,3.659300,1.896480,0.000001,0.145985,tri,174,Teddy,25658,12831,0.181108,0.273276,3.366642,0.303648,
3.952250,2.392254,1.868106,3.346753,1.985204,0.000000,0.128372,tri,175,Teddy,18956,9480,0.216186,0.298797,3.952250,0.403858,
4.353261,2.358874,2.173920,3.810083,1.818307,0.000000,0.227844,tri,176,Teddy,24996,12500,0.201273,0.262461,4.353261,0.437551,
4.085608,2.262821,1.856740,3.653009,1.806229,0.000000,0.208492,tri,177,Teddy,25082,12543,0.218818,0.273747,4.085608,0.406288,
3.829816,2.173777,1.627818,3.310780,1.866072,0.000000,0.167960,tri,178,Teddy,24346,12175,0.237941,0.302044,3.829816,0.387325,
4.245096,2.308909,2.021809,3.510395,1.822266,0.000001,0.163297,tri,179,Teddy,26644,13324,0.217114,0.284868,4.245096,0.438962,
3.603706,2.255429,1.253131,3.365301,1.909119,0.000000,0.087210,tri,180,Teddy,19092,9548,0.279827,0.297150,3.603706,0.350660,
5.333143,2.425853,2.048193,5.415865,1.944955,0.000000,0.297131,tri,361,Vase,29734,14859,0.242965,0.184643,5.333143,0.497639,
3.575993,1.938490,0.889758,4.828888,1.739931,0.000001,0.141312,tri,362,Vase,28952,14476,0.325217,0.207087,3.575993,0.289364,
2.159049,1.857427,0.595533,2.130676,1.653044,0.000000,0.099576,tri,363,Vase,26864,13434,0.343165,0.469335,2.159049,0.204366,
4.416161,2.327039,2.201565,5.722430,1.656122,0.000000,0.253538,tri,364,Vase,27100,13548,0.165699,0.174751,4.416161,0.364797,
7.696371,2.750181,3.879892,1.612900,1.755226,0.000000,0.503856,tri,365,Vase,27028,13514,0.407455,0.620001,7.696371,1.580881,
4.422458,2.263934,1.588875,2.302326,1.871105,0.000001,0.193714,tri,366,Vase,21274,10637,0.362741,0.434343,4.422458,0.576350,
4.400924,2.382134,2.049897,1.600091,1.849285,0.000000,0.402291,tri,367,Vase,31200,15600,0.334800,0.624965,4.400924,0.686305,
4.548258,2.111158,1.767727,1.512712,1.710738,0.000000,0.554642,tri,368,Vase,22400,11202,0.419516,0.661064,4.548258,0.741589,
5.650742,2.380925,2.292884,1.900756,1.891535,0.000001,0.311463,tri,369,Vase,27212,13606,0.399564,0.526106,5.650742,0.916155,
4.920443,2.411531,2.259887,1.530482,1.851499,0.000000,0.352114,tri,370,Vase,27836,13920,0.367096,0.653389,4.920443,0.829595,
5.116774,2.364629,2.235372,1.515822,1.794899,0.000001,0.321863,tri,371,Vase,29194,14599,0.395452,0.659708,5.116774,0.883983,
3.171749,2.040281,1.332581,2.004300,1.579638,0.000001,0.375101,tri,372,Vase,13368,6684,0.281545,0.498927,3.171749,0.375181,
3.934522,2.203594,1.229444,2.289845,1.897287,0.000001,0.169934,tri,373,Vase,21112,10556,0.394457,0.436711,3.934522,0.484963,
3.686597,2.154154,0.885434,3.061201,1.953621,0.000001,0.100469,tri,374,Vase,29744,14872,0.429645,0.326669,3.686597,0.380423,
3.195979,2.286038,1.435824,2.716253,1.888526,0.000000,0.186764,tri,375,Vase,23520,11762,0.227035,0.368154,3.195979,0.325983,
6.124399,2.646323,2.456536,2.688294,1.992085,0.000000,0.200957,tri,376,Vase,25132,12568,0.353840,0.371983,6.124399,0.869222,
3.343675,2.072625,1.137774,2.320431,1.677718,0.000001,0.155670,tri,377,Vase,30342,15169,0.331718,0.430954,3.343675,0.377420,
3.178566,2.029354,1.299211,2.219595,1.578090,0.000000,0.377400,tri,378,Vase,13368,6684,0.275299,0.450533,3.178566,0.357671,
4.321573,2.373961,2.016466,1.595546,1.847499,0.000001,0.439226,tri,379,Vase,13842,6923,0.331658,0.626745,4.321573,0.668778,
4.929289,2.140273,1.562859,5.854828,1.620522,0.000000,0.284678,tri,380,Vase,18708,9356,0.272128,0.170799,4.929289,0.425298,
